Date,Time In,Time Out,Pond,Site ID,Mesh Size,Species,Length mm,Stretch in,Panel Length ft,COMMON NAME
9/27/2016 0:00:00,12/30/1899 18:46:00,12/30/1899 7:46:00,Quonochontaug Pond,2A,2,141,134,1.50,15,SEA BASS BLACK
9/27/2016 0:00:00,12/30/1899 18:46:00,12/30/1899 7:46:00,Quonochontaug Pond,2A,2,983,57,1.50,15,SPIDER CRAB
9/27/2016 0:00:00,12/30/1899 18:46:00,12/30/1899 7:46:00,Quonochontaug Pond,2A,2,983,57,1.50,15,SPIDER CRAB
9/27/2016 0:00:00,12/30/1899 18:46:00,12/30/1899 7:46:00,Quonochontaug Pond,2A,2,146,180,1.50,15,KINGFISH NORTHERN
9/27/2016 0:00:00,12/30/1899 18:50:00,12/30/1899 8:07:00,Quonochontaug Pond,2B,2,135,145,1.50,15,BLUEFISH
9/27/2016 0:00:00,12/30/1899 18:50:00,12/30/1899 8:07:00,Quonochontaug Pond,2B,2,135,155,1.50,15,BLUEFISH
9/27/2016 0:00:00,12/30/1899 18:50:00,12/30/1899 8:07:00,Quonochontaug Pond,2B,2,135,215,1.50,15,BLUEFISH
9/27/2016 0:00:00,12/30/1899 18:50:00,12/30/1899 8:07:00,Quonochontaug Pond,2B,2,690,143,1.50,15,MULLET WHITE
9/27/2016 0:00:00,12/30/1899 18:50:00,12/30/1899 8:07:00,Quonochontaug Pond,2B,2,690,140,1.50,15,MULLET WHITE
9/27/2016 0:00:00,12/30/1899 18:50:00,12/30/1899 8:07:00,Quonochontaug Pond,2B,2,143,109,1.50,15,SCUP
9/27/2016 0:00:00,12/30/1899 18:50:00,12/30/1899 8:07:00,Quonochontaug Pond,2B,2,143,197,1.50,15,SCUP
9/27/2016 0:00:00,12/30/1899 18:50:00,12/30/1899 8:07:00,Quonochontaug Pond,2B,2,143,90,1.50,15,SCUP
9/27/2016 0:00:00,12/30/1899 18:50:00,12/30/1899 8:07:00,Quonochontaug Pond,2B,2,143,80,1.50,15,SCUP
9/27/2016 0:00:00,12/30/1899 18:50:00,12/30/1899 8:07:00,Quonochontaug Pond,2B,2,985,60,1.50,15,LADY CRAB
9/28/2016 0:00:00,12/30/1899 17:03:00,12/30/1899 6:43:00,Quonochontaug Pond,3A,2,983,50,1.50,15,SPIDER CRAB
9/28/2016 0:00:00,12/30/1899 17:03:00,12/30/1899 6:43:00,Quonochontaug Pond,3A,2,690,146,1.50,15,MULLET WHITE
9/28/2016 0:00:00,12/30/1899 17:03:00,12/30/1899 6:43:00,Quonochontaug Pond,3A,2,984,133,1.50,15,RIVER HERRING
9/28/2016 0:00:00,12/30/1899 17:03:00,12/30/1899 6:43:00,Quonochontaug Pond,3A,2,135,155,1.50,15,BLUEFISH
9/28/2016 0:00:00,12/30/1899 17:11:00,12/30/1899 6:52:00,Quonochontaug Pond,3B,2,139,540,1.50,15,BASS STRIPED
9/28/2016 0:00:00,12/30/1899 17:11:00,12/30/1899 6:52:00,Quonochontaug Pond,3B,2,984,139,1.50,15,RIVER HERRING
9/27/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:36:00,Quonochontaug Pond,1A,2,690,151,1.50,15,MULLET WHITE
9/27/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:36:00,Quonochontaug Pond,1A,2,984,145,1.50,15,RIVER HERRING
9/27/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:46:00,Quonochontaug Pond,1B,2,971,106,1.50,15,BLUE CRAB MALE
9/27/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:46:00,Quonochontaug Pond,1B,2,135,161,1.50,15,BLUEFISH
9/27/2016 0:00:00,12/30/1899 18:17:00,12/30/1899 6:51:00,Quonochontaug Pond,1C,2,135,150,1.50,15,BLUEFISH
9/27/2016 0:00:00,12/30/1899 18:17:00,12/30/1899 6:51:00,Quonochontaug Pond,1C,2,135,150,1.50,15,BLUEFISH
9/27/2016 0:00:00,12/30/1899 18:17:00,12/30/1899 6:51:00,Quonochontaug Pond,1C,2,36,0,1.50,15,MENHADEN ATLANTIC
9/27/2016 0:00:00,12/30/1899 18:17:00,12/30/1899 6:51:00,Quonochontaug Pond,1C,2,984,130,1.50,15,RIVER HERRING
9/27/2016 0:00:00,12/30/1899 18:23:00,12/30/1899 7:05:00,Quonochontaug Pond,1D,2,690,156,1.50,15,MULLET WHITE
9/27/2016 0:00:00,12/30/1899 18:23:00,12/30/1899 7:05:00,Quonochontaug Pond,1D,2,690,160,1.50,15,MULLET WHITE
9/27/2016 0:00:00,12/30/1899 18:23:00,12/30/1899 7:05:00,Quonochontaug Pond,1D,2,36,124,1.50,15,MENHADEN ATLANTIC
9/27/2016 0:00:00,12/30/1899 18:23:00,12/30/1899 7:05:00,Quonochontaug Pond,1D,2,36,127,1.50,15,MENHADEN ATLANTIC
9/27/2016 0:00:00,12/30/1899 18:23:00,12/30/1899 7:05:00,Quonochontaug Pond,1D,2,36,145,1.50,15,MENHADEN ATLANTIC
9/27/2016 0:00:00,12/30/1899 18:23:00,12/30/1899 7:05:00,Quonochontaug Pond,1D,2,36,116,1.50,15,MENHADEN ATLANTIC
9/27/2016 0:00:00,12/30/1899 18:23:00,12/30/1899 7:05:00,Quonochontaug Pond,1D,2,36,124,1.50,15,MENHADEN ATLANTIC
9/27/2016 0:00:00,12/30/1899 18:23:00,12/30/1899 7:05:00,Quonochontaug Pond,1D,2,984,154,1.50,15,RIVER HERRING
9/27/2016 0:00:00,12/30/1899 18:23:00,12/30/1899 7:05:00,Quonochontaug Pond,1D,2,973,144,1.50,15,MANTIS SHRIMP
9/27/2016 0:00:00,12/30/1899 18:23:00,12/30/1899 7:05:00,Quonochontaug Pond,1D,2,135,172,1.50,15,BLUEFISH
9/27/2016 0:00:00,12/30/1899 18:23:00,12/30/1899 7:05:00,Quonochontaug Pond,1D,2,146,155,1.50,15,KINGFISH NORTHERN
9/27/2016 0:00:00,12/30/1899 18:23:00,12/30/1899 7:05:00,Quonochontaug Pond,1D,2,984,149,1.50,15,RIVER HERRING
6/16/2016 0:00:00,12/30/1899 18:46:00,12/30/1899 6:57:00,Ninigret Pond,1C,2,969,100,1.50,15,BlUE CRAB
6/16/2016 0:00:00,12/30/1899 19:03:00,12/30/1899 8:01:00,Ninigret Pond,2U,2,969,160,1.50,15,BlUE CRAB
6/16/2016 0:00:00,12/30/1899 19:08:00,12/30/1899 8:03:00,Ninigret Pond,2C,2,471,600,1.50,15,NEEDLEFISH ATLANTIC
6/16/2016 0:00:00,12/30/1899 18:49:00,12/30/1899 7:30:00,Ninigret Pond,1U,2,471,700,1.50,15,NEEDLEFISH ATLANTIC
6/16/2016 0:00:00,12/30/1899 18:46:00,12/30/1899 6:57:00,Ninigret Pond,1C,2,983,54,1.50,15,SPIDER CRAB
6/16/2016 0:00:00,12/30/1899 19:08:00,12/30/1899 8:03:00,Ninigret Pond,2C,2,983,73,1.50,15,SPIDER CRAB
6/16/2016 0:00:00,12/30/1899 18:59:00,12/30/1899 7:50:00,Ninigret Pond,2S,2,139,290,1.50,15,BASS STRIPED
6/20/2016 0:00:00,12/30/1899 17:31:00,12/30/1899 6:53:00,Ninigret Pond,4C,2,969,93,1.50,15,BlUE CRAB
6/20/2016 0:00:00,12/30/1899 17:31:00,12/30/1899 6:53:00,Ninigret Pond,4C,2,969,98,1.50,15,BlUE CRAB
6/20/2016 0:00:00,12/30/1899 17:53:00,12/30/1899 7:37:00,Ninigret Pond,3U,2,969,163,1.50,15,BlUE CRAB
6/20/2016 0:00:00,12/30/1899 17:31:00,12/30/1899 6:53:00,Ninigret Pond,3S,2,471,55,1.50,15,NEEDLEFISH ATLANTIC
7/13/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:53:00,Ninigret Pond,1U,2,141,140,1.50,15,SEA BASS BLACK
7/13/2016 0:00:00,12/30/1899 17:50:00,12/30/1899 6:35:00,Ninigret Pond,2U,2,36,170,1.50,15,MENHADEN ATLANTIC
7/13/2016 0:00:00,12/30/1899 17:53:00,12/30/1899 6:22:00,Ninigret Pond,2S,2,36,310,1.50,15,MENHADEN ATLANTIC
7/13/2016 0:00:00,12/30/1899 17:53:00,12/30/1899 6:22:00,Ninigret Pond,2S,2,36,270,1.50,15,MENHADEN ATLANTIC
8/9/2016 0:00:00,12/30/1899 19:28:00,12/30/1899 7:24:00,Ninigret Pond,3C,2,969,125,1.50,15,BlUE CRAB
8/9/2016 0:00:00,12/30/1899 19:28:00,12/30/1899 7:24:00,Ninigret Pond,3C,2,969,100,1.50,15,BlUE CRAB
8/9/2016 0:00:00,12/30/1899 18:53:00,12/30/1899 6:55:00,Ninigret Pond,4C,2,969,105,1.50,15,BlUE CRAB
8/9/2016 0:00:00,12/30/1899 18:53:00,12/30/1899 6:55:00,Ninigret Pond,4C,2,969,135,1.50,15,BlUE CRAB
8/9/2016 0:00:00,12/30/1899 18:35:00,12/30/1899 6:36:00,Ninigret Pond,4S,2,969,95,1.50,15,BlUE CRAB
8/9/2016 0:00:00,12/30/1899 19:28:00,12/30/1899 7:24:00,Ninigret Pond,3C,2,135,,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 19:28:00,12/30/1899 7:24:00,Ninigret Pond,3C,2,135,,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 19:28:00,12/30/1899 7:24:00,Ninigret Pond,3C,2,135,165,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 19:28:00,12/30/1899 7:24:00,Ninigret Pond,3C,2,135,185,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 19:28:00,12/30/1899 7:24:00,Ninigret Pond,3C,2,135,195,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 19:28:00,12/30/1899 7:24:00,Ninigret Pond,3C,2,135,190,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 18:53:00,12/30/1899 6:55:00,Ninigret Pond,4C,2,135,180,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 18:53:00,12/30/1899 6:55:00,Ninigret Pond,4C,2,135,185,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 18:53:00,12/30/1899 6:55:00,Ninigret Pond,4C,2,135,198,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 18:53:00,12/30/1899 6:55:00,Ninigret Pond,4C,2,135,174,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 18:53:00,12/30/1899 6:55:00,Ninigret Pond,4C,2,135,175,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 18:53:00,12/30/1899 6:55:00,Ninigret Pond,4C,2,135,189,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 18:53:00,12/30/1899 6:55:00,Ninigret Pond,4C,2,135,195,1.50,15,BLUEFISH
10/26/2016 0:00:00,12/30/1899 17:40:00,12/30/1899 7:15:00,Quonochontaug Pond,3B,2,176,155,1.50,15,CUNNER
10/26/2016 0:00:00,12/30/1899 17:42:00,12/30/1899 7:26:00,Quonochontaug Pond,3C,2,689,160,1.50,15,MULLET STRIPED
10/26/2016 0:00:00,12/30/1899 17:45:00,12/30/1899 7:30:00,Quonochontaug Pond,3D,2,177,125,1.50,15,TAUTOG
10/25/2016 0:00:00,12/30/1899 17:41:00,12/30/1899 6:56:00,Ninigret Pond,2S,2,143,109,1.50,15,SCUP
9/15/2016 0:00:00,12/30/1899 17:30:00,12/30/1899 6:14:00,Ninigret Pond,1C,2,969,120,1.50,15,BlUE CRAB
9/15/2016 0:00:00,12/30/1899 17:44:00,12/30/1899 6:58:00,Ninigret Pond,2U,2,969,115,1.50,15,BlUE CRAB
9/15/2016 0:00:00,12/30/1899 17:40:00,12/30/1899 6:46:00,Ninigret Pond,2S,2,135,160,1.50,15,BLUEFISH
9/15/2016 0:00:00,12/30/1899 17:32:00,12/30/1899 6:24:00,Ninigret Pond,1U,2,36,120,1.50,15,MENHADEN ATLANTIC
9/15/2016 0:00:00,12/30/1899 17:32:00,12/30/1899 6:24:00,Ninigret Pond,1U,2,36,120,1.50,15,MENHADEN ATLANTIC
9/15/2016 0:00:00,12/30/1899 17:40:00,12/30/1899 6:46:00,Ninigret Pond,2S,2,36,130,1.50,15,MENHADEN ATLANTIC
9/15/2016 0:00:00,12/30/1899 17:40:00,12/30/1899 6:46:00,Ninigret Pond,2S,2,36,150,1.50,15,MENHADEN ATLANTIC
9/15/2016 0:00:00,12/30/1899 17:44:00,12/30/1899 6:58:00,Ninigret Pond,2U,2,36,120,1.50,15,MENHADEN ATLANTIC
9/15/2016 0:00:00,12/30/1899 17:44:00,12/30/1899 6:58:00,Ninigret Pond,2U,2,36,118,1.50,15,MENHADEN ATLANTIC
9/15/2016 0:00:00,12/30/1899 17:44:00,12/30/1899 6:58:00,Ninigret Pond,2U,2,36,135,1.50,15,MENHADEN ATLANTIC
9/15/2016 0:00:00,12/30/1899 17:44:00,12/30/1899 6:58:00,Ninigret Pond,2U,2,36,119,1.50,15,MENHADEN ATLANTIC
9/15/2016 0:00:00,12/30/1899 17:44:00,12/30/1899 6:58:00,Ninigret Pond,2U,2,36,,1.50,15,MENHADEN ATLANTIC
9/15/2016 0:00:00,12/30/1899 17:47:00,12/30/1899 7:09:00,Ninigret Pond,2C,2,36,105,1.50,15,MENHADEN ATLANTIC
9/15/2016 0:00:00,12/30/1899 17:47:00,12/30/1899 7:09:00,Ninigret Pond,2C,2,36,118,1.50,15,MENHADEN ATLANTIC
9/15/2016 0:00:00,12/30/1899 17:47:00,12/30/1899 7:09:00,Ninigret Pond,2C,2,36,120,1.50,15,MENHADEN ATLANTIC
9/15/2016 0:00:00,12/30/1899 17:47:00,12/30/1899 7:09:00,Ninigret Pond,2C,2,36,121,1.50,15,MENHADEN ATLANTIC
9/15/2016 0:00:00,12/30/1899 17:32:00,12/30/1899 6:24:00,Ninigret Pond,1U,2,143,100,1.50,15,SCUP
9/15/2016 0:00:00,12/30/1899 17:32:00,12/30/1899 6:24:00,Ninigret Pond,1U,2,143,100,1.50,15,SCUP
9/15/2016 0:00:00,12/30/1899 17:44:00,12/30/1899 6:58:00,Ninigret Pond,2U,2,172,150,1.50,15,SEAROBIN STRIPED
9/15/2016 0:00:00,12/30/1899 17:30:00,12/30/1899 6:14:00,Ninigret Pond,1C,2,690,140,1.50,15,MULLET WHITE
9/15/2016 0:00:00,12/30/1899 17:30:00,12/30/1899 6:14:00,Ninigret Pond,1C,2,690,140,1.50,15,MULLET WHITE
8/13/2015 0:00:00,,,Ninigret Pond,3S,2,969,133,1.50,15,BlUE CRAB
8/13/2015 0:00:00,,,Ninigret Pond,3C,2,969,105,1.50,15,BlUE CRAB
8/13/2015 0:00:00,,,Ninigret Pond,4U,2,969,115,1.50,15,BlUE CRAB
8/13/2015 0:00:00,,,Ninigret Pond,4U,2,969,133,1.50,15,BlUE CRAB
8/13/2015 0:00:00,,,Ninigret Pond,4U,2,969,129,1.50,15,BlUE CRAB
8/13/2015 0:00:00,,,Ninigret Pond,4U,2,969,181,1.50,15,BlUE CRAB
8/13/2015 0:00:00,,,Ninigret Pond,3S,2,135,195,1.50,15,BLUEFISH
8/13/2015 0:00:00,,,Ninigret Pond,3C,2,135,190,1.50,15,BLUEFISH
8/13/2015 0:00:00,,,Ninigret Pond,4C,2,135,175,1.50,15,BLUEFISH
8/13/2015 0:00:00,,,Ninigret Pond,3C,2,135,194,1.50,15,BLUEFISH
8/13/2015 0:00:00,,,Ninigret Pond,3U,2,135,232,1.50,15,BLUEFISH
8/13/2015 0:00:00,,,Ninigret Pond,4C,2,135,194,1.50,15,BLUEFISH
8/13/2015 0:00:00,,,Ninigret Pond,3C,2,135,190,1.50,15,BLUEFISH
8/13/2015 0:00:00,,,Ninigret Pond,3U,2,135,192,1.50,15,BLUEFISH
8/13/2015 0:00:00,,,Ninigret Pond,3U,2,135,210,1.50,15,BLUEFISH
8/13/2015 0:00:00,,,Ninigret Pond,3C,2,36,345,1.50,15,MENHADEN ATLANTIC
8/13/2015 0:00:00,,,Ninigret Pond,4C,2,36,331,1.50,15,MENHADEN ATLANTIC
8/13/2015 0:00:00,,,Ninigret Pond,3C,2,36,335,1.50,15,MENHADEN ATLANTIC
8/13/2015 0:00:00,,,Ninigret Pond,4C,2,36,352,1.50,15,MENHADEN ATLANTIC
8/13/2015 0:00:00,,,Ninigret Pond,3C,2,640,118,1.50,15,PINFISH
8/13/2015 0:00:00,,,Ninigret Pond,4U,2,983,80,1.50,15,SPIDER CRAB
9/12/2016 0:00:00,12/30/1899 18:31:00,12/30/1899 6:06:00,Ninigret Pond,4S,2,172,115,1.50,15,SEAROBIN STRIPED
9/12/2016 0:00:00,12/30/1899 18:31:00,12/30/1899 6:06:00,Ninigret Pond,4S,2,172,145,1.50,15,SEAROBIN STRIPED
9/12/2016 0:00:00,12/30/1899 18:31:00,12/30/1899 6:06:00,Ninigret Pond,4S,2,172,117,1.50,15,SEAROBIN STRIPED
9/12/2016 0:00:00,12/30/1899 18:31:00,12/30/1899 6:06:00,Ninigret Pond,4S,2,172,114,1.50,15,SEAROBIN STRIPED
9/12/2016 0:00:00,12/30/1899 18:31:00,12/30/1899 6:06:00,Ninigret Pond,4S,2,172,150,1.50,15,SEAROBIN STRIPED
9/12/2016 0:00:00,12/30/1899 18:31:00,12/30/1899 6:06:00,Ninigret Pond,4S,2,172,139,1.50,15,SEAROBIN STRIPED
8/9/2016 0:00:00,12/30/1899 19:13:00,12/30/1899 7:13:00,Ninigret Pond,3U,2,135,240,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 18:43:00,12/30/1899 6:50:00,Ninigret Pond,4U,2,135,185,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 18:43:00,12/30/1899 6:50:00,Ninigret Pond,4U,2,135,185,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 18:43:00,12/30/1899 6:50:00,Ninigret Pond,4U,2,135,185,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 19:03:00,12/30/1899 7:08:00,Ninigret Pond,3S,2,135,165,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 18:35:00,12/30/1899 6:36:00,Ninigret Pond,4S,2,135,210,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 18:35:00,12/30/1899 6:36:00,Ninigret Pond,4S,2,135,215,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 18:35:00,12/30/1899 6:36:00,Ninigret Pond,4S,2,135,200,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 18:35:00,12/30/1899 6:36:00,Ninigret Pond,4S,2,135,210,1.50,15,BLUEFISH
8/9/2016 0:00:00,12/30/1899 19:13:00,12/30/1899 7:13:00,Ninigret Pond,3U,2,36,300,1.50,15,MENHADEN ATLANTIC
8/9/2016 0:00:00,12/30/1899 18:43:00,12/30/1899 6:50:00,Ninigret Pond,4U,2,36,318,1.50,15,MENHADEN ATLANTIC
8/9/2016 0:00:00,12/30/1899 18:43:00,12/30/1899 6:50:00,Ninigret Pond,4U,2,36,310,1.50,15,MENHADEN ATLANTIC
8/9/2016 0:00:00,12/30/1899 18:43:00,12/30/1899 6:50:00,Ninigret Pond,4U,2,36,325,1.50,15,MENHADEN ATLANTIC
8/9/2016 0:00:00,12/30/1899 18:35:00,12/30/1899 6:36:00,Ninigret Pond,4S,2,36,335,1.50,15,MENHADEN ATLANTIC
8/9/2016 0:00:00,12/30/1899 18:35:00,12/30/1899 6:36:00,Ninigret Pond,4S,2,36,,1.50,15,MENHADEN ATLANTIC
8/9/2016 0:00:00,12/30/1899 18:53:00,12/30/1899 6:55:00,Ninigret Pond,4C,2,172,190,1.50,15,SEAROBIN STRIPED
8/11/2016 0:00:00,12/30/1899 18:00:00,12/30/1899 6:22:00,Ninigret Pond,1C,2,969,120,1.50,15,BlUE CRAB
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,969,100,1.50,15,BlUE CRAB
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 7:08:00,Ninigret Pond,2U,2,969,90,1.50,15,BlUE CRAB
8/11/2016 0:00:00,12/30/1899 18:10:00,12/30/1899 6:45:00,Ninigret Pond,1S,2,969,128,1.50,15,BlUE CRAB
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:53:00,Ninigret Pond,2S,2,969,137,1.50,15,BlUE CRAB
8/11/2016 0:00:00,12/30/1899 18:00:00,12/30/1899 6:22:00,Ninigret Pond,1C,2,135,195,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:00:00,12/30/1899 6:22:00,Ninigret Pond,1C,2,135,190,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:00:00,12/30/1899 6:22:00,Ninigret Pond,1C,2,135,185,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:00:00,12/30/1899 6:22:00,Ninigret Pond,1C,2,135,200,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:00:00,12/30/1899 6:22:00,Ninigret Pond,1C,2,135,,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,135,180,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,135,200,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,135,185,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,135,175,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,135,180,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,135,180,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,135,170,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,135,190,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,135,180,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,135,225,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,135,175,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,135,165,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,135,150,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 7:08:00,Ninigret Pond,2U,2,135,185,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:10:00,12/30/1899 6:45:00,Ninigret Pond,1S,2,135,220,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:53:00,Ninigret Pond,2S,2,135,195,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:53:00,Ninigret Pond,2S,2,135,165,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:53:00,Ninigret Pond,2S,2,135,185,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:53:00,Ninigret Pond,2S,2,135,160,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:53:00,Ninigret Pond,2S,2,135,140,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:53:00,Ninigret Pond,2S,2,135,188,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:53:00,Ninigret Pond,2S,2,135,185,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:53:00,Ninigret Pond,2S,2,135,165,1.50,15,BLUEFISH
8/11/2016 0:00:00,12/30/1899 18:00:00,12/30/1899 6:22:00,Ninigret Pond,1C,2,36,120,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:00:00,12/30/1899 6:22:00,Ninigret Pond,1C,2,36,120,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:00:00,12/30/1899 6:22:00,Ninigret Pond,1C,2,36,120,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:00:00,12/30/1899 6:22:00,Ninigret Pond,1C,2,36,105,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:21:00,12/30/1899 7:22:00,Ninigret Pond,2C,2,36,300,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,36,110,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,36,135,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,36,120,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,36,200,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,36,,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,36,,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 7:08:00,Ninigret Pond,2U,2,36,272,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 7:08:00,Ninigret Pond,2U,2,36,290,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 7:08:00,Ninigret Pond,2U,2,36,290,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:10:00,12/30/1899 6:45:00,Ninigret Pond,1S,2,36,280,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:53:00,Ninigret Pond,2S,2,36,120,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:53:00,Ninigret Pond,2S,2,36,129,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:53:00,Ninigret Pond,2S,2,36,285,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:53:00,Ninigret Pond,2S,2,36,128,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 6:53:00,Ninigret Pond,2S,2,36,120,1.50,15,MENHADEN ATLANTIC
8/11/2016 0:00:00,12/30/1899 18:06:00,12/30/1899 6:33:00,Ninigret Pond,1U,2,185,135,1.50,15,TOADFISH OYSTER
8/11/2016 0:00:00,12/30/1899 18:13:00,12/30/1899 7:08:00,Ninigret Pond,2U,2,983,60,1.50,15,SPIDER CRAB
